accident_index,accident_year,accident_reference,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_district,local_authority_ons_district,local_authority_highway,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,lsoa_of_accident_location
2.01601E+12,2016,10000389,523850,182490,-0.216024,51.527695,1,3,2,1,04-11-2016,6,15:40,1,E09000033,E09000033,4,450,6,30,6,2,3,404,0,5,1,2,2,0,0,1,1,2,E01002852
2.01601E+12,2016,10000391,517270,177900,-0.312359,51.487846,1,2,2,1,04-11-2016,6,17:56,25,E09000018,E09000018,3,3002,6,30,6,4,6,0,0,5,4,1,2,0,0,1,1,2,E01002684
2.01601E+12,2016,10000393,525350,178840,-0.195708,51.494562,1,3,2,1,04-11-2016,6,17:46,12,E09000020,E09000020,3,3220,2,30,9,2,3,4,0,4,4,8,2,0,0,1,1,2,E01002815
2.01601E+12,2016,10000397,513960,172430,-0.361773,51.439357,1,3,2,1,04-11-2016,6,19:33,24,E09000027,E09000027,4,358,7,30,9,4,3,305,0,0,4,1,1,0,0,1,1,2,E01003903
2.01601E+12,2016,10000399,523120,183120,-0.226322,51.533517,1,3,2,1,04-11-2016,6,18:32,28,E09000005,E09000005,5,0,6,30,6,4,5,0,0,0,4,1,2,0,0,1,1,2,E01000531
2.01601E+12,2016,10000400,534430,181310,-0.064045,51.514674,1,3,2,1,04-11-2016,6,20:25,5,E09000030,E09000030,3,13,3,30,0,-1,-1,-1,0,0,4,8,2,0,0,1,1,2,E01004321
2.01601E+12,2016,10000402,535390,181850,-0.050011,51.519297,1,3,2,1,04-11-2016,6,20:47,5,E09000030,E09000030,6,0,1,20,2,4,6,0,0,0,4,8,2,0,0,1,1,2,E01004283
2.01601E+12,2016,10000405,522280,184740,-0.237864,51.548259,1,3,1,2,04-11-2016,6,15:30,28,E09000005,E09000005,3,407,6,30,3,4,6,0,0,0,4,2,2,0,6,1,1,2,E01000640
2.01601E+12,2016,10000407,533480,183970,-0.076721,51.538803,1,3,2,1,04-11-2016,6,19:20,4,E09000012,E09000012,3,10,3,30,3,2,5,0,0,4,4,2,2,0,0,1,1,2,E01033707
2.01601E+12,2016,10000408,534750,173820,-0.062292,51.447289,1,2,2,1,03-11-2016,5,07:50,8,E09000028,E09000028,5,0,1,30,1,4,6,0,0,0,1,1,2,0,0,1,1,2,E01003949
2.01601E+12,2016,10000411,524940,181740,-0.200585,51.520715,1,3,2,1,04-11-2016,6,21:15,1,E09000033,E09000033,3,4207,6,30,0,-1,-1,-1,0,1,4,2,2,0,0,1,1,2,E01002854
2.01601E+12,2016,10000413,523230,178480,-0.226357,51.491792,1,3,2,1,04-11-2016,6,18:00,11,E09000013,E09000013,3,306,3,30,0,-1,-1,-1,0,4,4,2,2,0,0,1,1,2,E01001899
2.01601E+12,2016,10000416,523450,178430,-0.223207,51.491295,1,2,1,1,04-11-2016,6,18:01,11,E09000013,E09000013,3,219,2,30,6,2,3,219,0,5,1,1,1,0,0,1,1,2,E01001898
2.01601E+12,2016,10000418,527860,181620,-0.158564,51.518984,1,3,2,1,04-11-2016,6,20:23,1,E09000033,E09000033,3,41,3,30,6,2,6,0,0,5,4,1,1,0,0,1,1,2,E01004662
2.01601E+12,2016,10000419,520160,178520,-0.270543,51.492812,1,3,2,1,03-11-2016,5,17:25,25,E09000018,E09000018,3,315,6,30,3,2,6,0,0,5,4,1,1,0,0,1,1,2,E01002692
2.01601E+12,2016,10000422,508140,182150,-0.442502,51.527864,1,3,2,1,04-11-2016,6,20:00,26,E09000017,E09000017,3,4020,3,40,6,4,3,4020,0,0,4,1,2,0,0,1,1,2,E01002409
2.01601E+12,2016,10000425,521860,180110,-0.245519,51.506738,1,3,1,1,04-11-2016,6,17:15,11,E09000013,E09000013,3,4020,6,30,6,4,4,408,0,0,4,2,2,0,0,1,1,2,E01001243
2.01601E+12,2016,10000426,537360,180680,-0.022091,51.508308,1,3,2,1,04-11-2016,6,17:08,5,E09000030,E09000030,3,1261,3,30,5,2,6,0,0,0,4,2,2,0,0,1,1,2,E01004277
2.01601E+12,2016,10000428,537360,179870,-0.022406,51.501029,1,3,3,2,04-11-2016,6,20:49,5,E09000030,E09000030,5,0,6,30,0,-1,-1,-1,0,4,4,2,2,0,0,1,1,2,E01032771
2.01601E+12,2016,10000436,536220,172290,-0.041739,51.433188,1,3,2,1,04-11-2016,6,19:15,7,E09000023,E09000023,4,227,3,20,3,4,6,0,0,0,4,1,2,0,0,1,1,2,E01003311
2.01601E+12,2016,10000441,534950,182950,-0.055928,51.529288,1,3,2,2,05-11-2016,7,00:40,5,E09000030,E09000030,4,118,6,30,3,2,3,107,0,5,4,1,2,0,0,1,1,2,E01004203
2.01601E+12,2016,10000444,513420,183940,-0.365844,51.542918,1,3,1,1,05-11-2016,7,00:29,27,E09000009,E09000009,6,0,6,30,0,-1,-1,-1,0,0,4,1,1,0,0,1,1,2,E01001322
2.01601E+12,2016,10000449,533240,182370,-0.080784,51.524481,1,3,1,1,05-11-2016,7,02:45,4,E09000012,E09000012,3,1202,3,30,3,2,5,0,2,5,4,1,1,0,0,1,1,2,E01033708
2.01601E+12,2016,10000452,525450,183580,-0.192583,51.537139,1,2,1,1,05-11-2016,7,02:20,2,E09000007,E09000007,3,5,6,20,9,2,4,509,0,4,4,1,1,0,0,1,1,2,E01000548
2.01601E+12,2016,10000453,528490,179960,-0.150093,51.503923,1,3,1,1,05-11-2016,7,05:30,1,E09000033,E09000033,6,0,1,30,1,4,6,0,0,0,7,9,1,0,0,1,1,2,E01004761
2.01601E+12,2016,10000454,527710,184760,-0.159587,51.547237,1,3,2,1,05-11-2016,7,08:20,2,E09000007,E09000007,3,502,6,20,3,4,6,0,0,0,1,1,1,0,2,1,1,2,E01000843
2.01601E+12,2016,10000460,531000,177300,-0.114936,51.479442,1,3,3,2,05-11-2016,7,10:14,9,E09000022,E09000022,3,3,6,20,3,4,4,301,0,0,1,1,1,0,0,1,1,2,E01003100
2.01601E+12,2016,10000461,518290,183080,-0.295938,51.534189,1,3,2,1,05-11-2016,7,12:00,27,E09000009,E09000009,3,4005,6,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01001277
2.01601E+12,2016,10000463,519570,180230,-0.278459,51.508305,1,3,2,1,05-11-2016,7,09:45,27,E09000009,E09000009,3,4020,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,2,E01001354
2.01601E+12,2016,10000465,522360,184670,-0.236735,51.547612,1,3,2,1,04-11-2016,6,12:55,28,E09000005,E09000005,3,407,6,30,3,4,3,407,0,0,1,2,2,0,0,1,1,2,E01000640
2.01601E+12,2016,10000467,513110,184330,-0.370187,51.546485,1,3,1,1,05-11-2016,7,08:35,27,E09000009,E09000009,3,312,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,2,E01001323
2.01601E+12,2016,10000470,530970,185440,-0.112345,51.552601,1,3,1,1,05-11-2016,7,12:55,3,E09000019,E09000019,3,1,3,30,7,2,3,103,0,4,1,1,1,0,0,1,1,2,E01033488
2.01601E+12,2016,10000473,530590,178950,-0.120227,51.494365,1,3,1,2,05-11-2016,7,12:00,9,E09000022,E09000022,3,3203,6,20,1,4,3,3036,0,0,1,1,1,0,0,1,1,2,E01003013
2.01601E+12,2016,10000478,514520,187130,-0.348951,51.571367,1,3,1,1,05-11-2016,7,14:12,29,E09000015,E09000015,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002136
2.01601E+12,2016,10000479,526710,176400,-0.177002,51.47233,1,3,2,1,05-11-2016,7,14:37,10,E09000032,E09000032,4,305,6,30,0,-1,-1,-1,2,5,1,1,1,0,0,1,1,2,E01033099
2.01601E+12,2016,10000481,535460,179400,-0.049943,51.497264,1,3,2,1,05-11-2016,7,17:15,8,E09000028,E09000028,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004031
2.01601E+12,2016,10000483,516610,171310,-0.324032,51.428752,1,3,1,1,05-11-2016,7,17:45,24,E09000027,E09000027,3,310,6,30,6,2,3,310,0,4,4,1,2,0,0,1,1,2,E01003891
2.01601E+12,2016,10000486,518910,186540,-0.285835,51.565156,1,3,1,2,05-11-2016,7,18:49,28,E09000005,E09000005,3,4088,6,30,6,2,6,0,2,4,4,1,2,0,0,1,1,2,E01000578
2.01601E+12,2016,10000488,537880,181000,-0.014478,51.511057,1,1,2,1,05-11-2016,7,14:10,5,E09000030,E09000030,3,13,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,2,E01004257
2.01601E+12,2016,10000494,517430,185600,-0.307491,51.557018,1,3,2,1,05-11-2016,7,15:03,28,E09000005,E09000005,6,0,2,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01000607
2.01601E+12,2016,10000495,532550,182440,-0.090698,51.525273,1,2,2,1,05-11-2016,7,19:20,3,E09000019,E09000019,3,5201,6,20,6,2,4,144,0,5,4,1,1,0,0,1,1,2,E01002704
2.01601E+12,2016,10000497,521990,187730,-0.241007,51.575194,1,2,1,1,05-11-2016,7,19:40,30,E09000003,E09000003,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01000305
2.01601E+12,2016,10000498,537560,180970,-0.019098,51.510866,1,3,2,1,05-11-2016,7,17:23,5,E09000030,E09000030,3,13,3,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01004244
2.01601E+12,2016,10000499,532440,179770,-0.093285,51.501304,1,3,1,1,05-11-2016,7,14:50,8,E09000028,E09000028,3,3,6,30,6,2,3,2,0,8,1,1,1,0,0,1,1,2,E01003929
2.01601E+12,2016,10000500,533030,177580,-0.085615,51.481485,1,2,2,1,05-11-2016,7,16:41,8,E09000028,E09000028,5,0,6,20,3,2,6,0,0,5,4,1,2,0,0,1,1,2,E01003969
2.01601E+12,2016,10000501,515090,182220,-0.342334,51.527121,1,3,1,1,05-11-2016,7,15:01,27,E09000009,E09000009,4,455,6,30,2,4,5,0,0,8,1,1,1,0,0,1,1,2,E01001283
2.01601E+12,2016,10000504,535130,173020,-0.057132,51.440009,1,3,1,2,05-11-2016,7,20:20,7,E09000023,E09000023,3,205,6,30,3,2,6,0,0,5,4,1,1,0,0,1,1,2,E01003255
2.01601E+12,2016,10000505,523270,175860,-0.226695,51.468236,1,3,2,1,05-11-2016,7,19:51,10,E09000032,E09000032,4,306,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01004605
2.01601E+12,2016,10000513,516260,187510,-0.323729,51.574426,1,3,2,1,05-11-2016,7,21:24,28,E09000005,E09000005,6,0,2,20,9,4,6,0,0,1,4,4,1,0,0,1,1,2,E01000568
2.01601E+12,2016,10000515,533680,187960,-0.072323,51.574612,1,3,1,1,05-11-2016,7,21:39,4,E09000012,E09000012,6,0,6,30,3,4,3,10,0,0,4,1,1,0,0,1,1,2,E01001814
2.01601E+12,2016,10000517,520900,183970,-0.258021,51.541636,1,3,2,1,05-11-2016,7,16:00,28,E09000005,E09000005,3,407,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000595
2.01601E+12,2016,10000518,516450,171470,-0.326279,51.430223,1,2,1,2,05-11-2016,7,01:15,24,E09000027,E09000027,3,310,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,2,E01003891
2.01601E+12,2016,10000519,525040,177530,-0.200635,51.482857,1,3,2,1,05-11-2016,7,23:40,11,E09000013,E09000013,4,317,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01001881
2.01601E+12,2016,10000524,529190,181110,-0.139592,51.514098,1,3,2,1,05-11-2016,7,19:35,1,E09000033,E09000033,5,0,6,30,3,4,6,0,0,1,4,1,1,0,0,1,1,2,E01033595
2.01601E+12,2016,10000526,526230,184800,-0.180905,51.547929,1,3,2,1,05-11-2016,7,20:45,2,E09000007,E09000007,3,41,3,40,0,-1,-1,-1,0,0,4,1,1,0,0,1,1,2,E01000972
2.01601E+12,2016,10000529,525780,175920,-0.190556,51.468224,1,3,1,1,05-11-2016,7,22:50,11,E09000013,E09000013,3,217,6,30,9,4,6,0,0,1,4,1,2,0,0,1,1,2,E01001937
2.01601E+12,2016,10000531,529990,185230,-0.12655,51.55094,1,2,1,1,06-11-2016,1,00:26,3,E09000019,E09000019,3,503,6,30,0,-1,-1,-1,0,0,4,1,1,0,0,1,1,2,E01002764
2.01601E+12,2016,10000533,531730,178520,-0.103975,51.490236,1,3,2,1,05-11-2016,7,22:45,8,E09000028,E09000028,3,3,6,30,0,-1,-1,-1,0,4,4,1,1,0,0,1,1,2,E01003108
2.01601E+12,2016,10000535,526490,172490,-0.181566,51.437239,1,3,2,1,06-11-2016,1,00:01,10,E09000032,E09000032,4,229,6,30,1,4,5,0,0,0,4,1,1,0,0,1,1,2,E01004490
2.01601E+12,2016,10000536,536510,188630,-0.03125,51.579955,1,3,2,1,06-11-2016,1,03:20,13,E09000031,E09000031,3,1006,6,30,1,4,3,1006,0,1,4,1,1,0,0,1,1,2,E01004444
2.01601E+12,2016,10000541,536990,176460,-0.029056,51.470476,1,3,1,1,05-11-2016,7,12:55,7,E09000023,E09000023,3,20,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003210
2.01601E+12,2016,10000545,532760,183280,-0.087356,51.532772,1,3,2,1,06-11-2016,1,09:45,4,E09000012,E09000012,4,102,6,20,3,4,3,1200,2,4,1,1,1,0,0,1,1,2,E01001781
2.01601E+12,2016,10000548,531800,174370,-0.104514,51.452925,1,3,2,1,06-11-2016,1,11:10,9,E09000022,E09000022,3,2214,6,30,3,4,6,0,2,1,1,1,1,0,0,1,1,2,E01003074
2.01601E+12,2016,10000551,533570,187850,-0.073951,51.573649,1,3,1,1,06-11-2016,1,09:34,4,E09000012,E09000012,3,107,6,30,0,-1,-1,-1,0,1,1,1,1,0,0,1,1,2,E01001808
2.01601E+12,2016,10000553,513500,175980,-0.367251,51.471357,1,3,1,1,06-11-2016,1,13:00,25,E09000018,E09000018,3,3005,6,30,9,2,6,0,0,4,1,1,1,4,2,1,1,2,E01002629
2.01601E+12,2016,10000554,525210,180450,-0.197153,51.509062,1,3,1,1,06-11-2016,1,11:31,12,E09000020,E09000020,3,402,6,30,3,2,3,402,0,5,1,1,1,0,0,1,1,2,E01002884
2.01601E+12,2016,10000556,526170,178690,-0.183956,51.493031,1,3,2,1,06-11-2016,1,11:51,12,E09000020,E09000020,6,0,6,30,2,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002839
2.01601E+12,2016,10000557,533040,171540,-0.087741,51.427203,1,3,1,1,06-11-2016,1,10:50,9,E09000022,E09000022,6,0,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,2,E01003067
2.01601E+12,2016,10000560,512790,180270,-0.376099,51.510058,1,3,1,1,06-11-2016,1,12:30,27,E09000009,E09000009,3,3005,6,20,3,4,6,0,2,0,1,1,1,0,2,1,1,2,E01001361
2.01601E+12,2016,10000563,532650,173070,-0.092775,51.441044,1,3,2,1,06-11-2016,1,12:00,9,E09000022,E09000022,3,205,3,20,6,2,3,2199,0,5,1,1,1,0,0,1,1,2,E01004069
2.01601E+12,2016,10000564,511080,180950,-0.400516,51.516508,1,3,2,2,05-11-2016,7,11:55,26,E09000017,E09000017,3,312,7,30,1,2,3,4020,0,1,1,1,1,0,0,1,1,2,E01002546
2.01601E+12,2016,10000566,530760,172770,-0.120064,51.438787,1,3,2,1,05-11-2016,7,21:45,9,E09000022,E09000022,6,0,6,30,6,4,6,0,0,0,4,1,1,0,2,1,1,2,E01003130
2.01601E+12,2016,10000568,530770,183040,-0.116119,51.531079,1,3,2,1,06-11-2016,1,15:20,3,E09000019,E09000019,3,501,3,30,9,4,6,0,0,0,1,8,2,0,0,1,1,2,E01002728
2.01601E+12,2016,10000569,525010,180390,-0.200055,51.508567,1,3,3,1,06-11-2016,1,16:38,12,E09000020,E09000020,3,402,3,30,3,2,5,0,0,4,4,2,2,0,0,1,1,2,E01002828
2.01601E+12,2016,10000570,531010,180790,-0.113497,51.510804,1,3,1,1,06-11-2016,1,16:19,1,E09000033,E09000033,3,3211,6,30,0,-1,-1,-1,2,5,4,2,2,0,0,1,1,2,E01004735
2.01601E+12,2016,10000572,512960,174820,-0.375392,51.461039,1,3,2,1,06-11-2016,1,16:47,25,E09000018,E09000018,3,3063,6,30,3,4,6,0,0,0,4,2,2,0,0,1,3,2,E01002651
2.01601E+12,2016,10000576,532780,183800,-0.086872,51.53744,1,3,1,1,06-11-2016,1,18:01,4,E09000012,E09000012,4,102,6,20,3,4,5,0,0,0,4,2,2,0,2,1,1,2,E01002721
2.01601E+12,2016,10000578,529970,180820,-0.128464,51.511313,1,3,1,1,06-11-2016,1,00:19,1,E09000033,E09000033,3,400,6,30,3,2,4,402,0,5,4,1,1,0,0,1,1,2,E01004734
2.01601E+12,2016,10000582,524480,179370,-0.208047,51.499517,1,3,2,1,06-11-2016,1,19:00,12,E09000020,E09000020,3,3220,6,30,6,4,5,0,0,0,4,2,2,0,0,1,1,2,E01002864
2.01601E+12,2016,10000583,527980,181010,-0.157056,51.513475,1,3,1,1,06-11-2016,1,17:45,1,E09000033,E09000033,3,40,6,30,0,-1,-1,-1,0,4,4,2,2,0,0,1,1,2,E01004762
2.01601E+12,2016,10000584,537660,180980,-0.017654,51.510931,1,3,2,1,06-11-2016,1,19:23,5,E09000030,E09000030,3,13,3,30,3,4,6,0,0,0,4,2,2,0,0,1,1,2,E01004244
2.01601E+12,2016,10000586,510480,180860,-0.409188,51.515817,1,3,2,2,06-11-2016,1,17:10,26,E09000017,E09000017,5,0,6,30,0,-1,-1,-1,0,4,4,8,2,0,0,1,1,2,E01002505
2.01601E+12,2016,10000587,533410,176720,-0.08047,51.473667,1,3,3,5,06-11-2016,1,18:41,8,E09000028,E09000028,3,202,6,20,3,4,6,0,0,4,4,1,2,0,0,1,1,2,E01003914
2.01601E+12,2016,10000588,532850,181820,-0.08661,51.51963,1,3,1,1,06-11-2016,1,20:30,3,E09000019,E09000019,6,0,6,20,3,4,6,0,0,0,4,2,2,0,0,1,1,2,E01002704
2.01601E+12,2016,10000590,525310,172180,-0.198643,51.434715,1,3,1,1,06-11-2016,1,21:00,22,E09000024,E09000024,6,0,6,30,6,4,6,0,0,1,4,2,2,0,2,1,1,2,E01003473
2.01601E+12,2016,10000592,524350,174250,-0.21172,51.453531,1,3,2,1,05-11-2016,7,17:55,10,E09000032,E09000032,3,3,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01004628
2.01601E+12,2016,10000593,531280,179830,-0.109966,51.502114,1,3,2,1,06-11-2016,1,18:36,9,E09000022,E09000022,3,301,3,30,6,2,4,300,0,5,4,2,2,0,0,1,1,2,E01003017
2.01601E+12,2016,10000594,530440,173450,-0.124415,51.444972,1,3,2,1,06-11-2016,1,18:53,9,E09000022,E09000022,3,23,3,30,6,2,3,23,0,5,4,1,1,0,0,1,1,2,E01003137
2.01601E+12,2016,10000597,529850,180460,-0.130325,51.508105,1,3,3,1,06-11-2016,1,19:45,1,E09000033,E09000033,3,4,2,30,3,3,6,0,0,4,4,2,2,0,0,1,1,2,E01004736
2.01601E+12,2016,10000605,532730,184810,-0.087212,51.546529,1,3,2,1,06-11-2016,1,21:40,3,E09000019,E09000019,3,105,6,20,6,4,3,104,0,0,4,1,1,0,0,1,1,2,E01002716
2.01601E+12,2016,10000608,526110,175000,-0.186136,51.459882,1,3,1,1,04-11-2016,6,20:02,10,E09000032,E09000032,6,0,2,20,3,4,6,0,0,0,4,5,2,0,2,1,1,2,E01004514
2.01601E+12,2016,10000610,537820,182320,-0.014826,51.522934,1,2,1,1,07-11-2016,2,00:05,5,E09000030,E09000030,4,140,6,20,6,2,6,0,0,5,4,1,1,0,0,1,1,2,E01004238
2.01601E+12,2016,10000612,530760,176020,-0.118863,51.467994,1,3,2,1,03-11-2016,5,08:45,9,E09000022,E09000022,3,203,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003096
2.01601E+12,2016,10000613,537770,171520,-0.019754,51.425894,1,2,4,2,06-11-2016,1,23:14,7,E09000023,E09000023,3,2218,3,20,0,-1,-1,-1,0,0,4,1,1,0,0,1,1,2,E01003192
2.01601E+12,2016,10000615,528750,178880,-0.146743,51.494158,1,3,1,1,07-11-2016,2,01:50,1,E09000033,E09000033,3,3214,6,30,6,2,3,3213,0,5,4,1,1,0,2,1,1,2,E01004750
2.01601E+12,2016,10000617,524360,174250,-0.211576,51.453528,1,3,3,1,04-11-2016,6,09:30,10,E09000032,E09000032,3,3,6,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01004628
2.01601E+12,2016,10000620,530920,175060,-0.116916,51.45933,1,3,1,1,07-11-2016,2,04:12,9,E09000022,E09000022,3,23,6,20,3,2,3,23,0,4,4,1,1,0,0,1,1,2,E01003020
2.01601E+12,2016,10000624,531120,177370,-0.113183,51.480043,1,3,2,1,07-11-2016,2,07:00,9,E09000022,E09000022,6,0,6,30,9,2,6,0,0,0,1,1,1,0,0,1,1,2,E01003100
2.01601E+12,2016,10000627,528970,178860,-0.143583,51.493928,1,2,1,1,07-11-2016,2,08:52,1,E09000033,E09000033,5,0,2,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01004750
2.01601E+12,2016,10000629,530750,180690,-0.117279,51.509965,1,3,1,1,04-11-2016,6,17:30,1,E09000033,E09000033,3,3211,9,30,99,-1,6,0,0,0,4,2,2,9,9,1,3,2,E01004735
2.01601E+12,2016,10000631,536180,179330,-0.039604,51.496462,1,3,1,1,07-11-2016,2,08:52,8,E09000028,E09000028,3,2202,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004059
2.01601E+12,2016,10000632,516110,173890,-0.330375,51.452043,1,3,2,1,07-11-2016,2,10:45,24,E09000027,E09000027,3,310,3,30,3,2,6,0,0,5,1,1,2,0,0,1,1,2,E01003869
2.01601E+12,2016,10000636,533950,180590,-0.071232,51.508317,1,3,2,1,07-11-2016,2,09:28,5,E09000030,E09000030,3,1203,3,30,8,4,6,0,0,4,1,1,1,0,0,1,1,2,E01004294
2.01601E+12,2016,10000637,519080,185030,-0.283894,51.551549,1,3,2,1,07-11-2016,2,07:28,28,E09000005,E09000005,3,404,6,30,0,-1,-1,-1,0,5,1,1,1,0,0,1,1,2,E01000636
2.01601E+12,2016,10000638,528310,171330,-0.155815,51.426405,1,3,2,1,07-11-2016,2,08:15,10,E09000032,E09000032,5,0,6,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01004528
2.01601E+12,2016,10000640,532260,182830,-0.09473,51.528845,1,3,2,1,07-11-2016,2,10:09,3,E09000019,E09000019,3,501,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002702
2.01601E+12,2016,10000642,526320,177460,-0.182236,51.481944,1,3,2,1,04-11-2016,6,22:20,12,E09000020,E09000020,3,3220,9,30,99,2,6,0,0,1,4,9,-1,9,9,1,3,2,E01002913
2.01601E+12,2016,10000643,524180,177350,-0.213077,51.481429,1,2,1,1,07-11-2016,2,10:55,11,E09000013,E09000013,3,3219,3,20,3,4,3,3219,0,1,1,1,1,0,0,1,1,2,E01001903
2.01601E+12,2016,10000644,531010,175280,-0.11554,51.461286,1,3,1,1,07-11-2016,2,11:57,9,E09000022,E09000022,3,23,3,20,6,2,3,2217,0,5,1,1,1,0,0,1,1,2,E01003047
2.01601E+12,2016,10000645,531220,177320,-0.111762,51.479571,1,2,1,1,07-11-2016,2,07:10,9,E09000022,E09000022,6,0,6,30,3,4,3,23,0,1,1,1,1,0,2,1,1,2,E01003100
2.01601E+12,2016,10000648,517120,177190,-0.314753,51.481495,1,3,1,1,06-11-2016,1,16:38,25,E09000018,E09000018,3,315,6,30,3,4,6,0,0,4,4,2,2,0,0,1,1,2,E01002686
2.01601E+12,2016,10000649,509980,184460,-0.415267,51.548272,1,3,2,1,07-11-2016,2,07:48,26,E09000017,E09000017,3,40,3,50,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01002499
2.01601E+12,2016,10000650,512680,183950,-0.376507,51.543155,1,3,2,2,06-11-2016,1,17:45,27,E09000009,E09000009,3,40,1,30,1,2,3,312,0,0,4,2,2,0,0,1,1,2,E01001321
2.01601E+12,2016,10000651,525100,184040,-0.197463,51.54135,1,3,2,1,07-11-2016,2,12:15,2,E09000007,E09000007,3,5,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000545
2.01601E+12,2016,10000652,520600,175410,-0.265269,51.464767,1,3,2,1,06-11-2016,1,18:10,24,E09000027,E09000027,3,205,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01003807
2.01601E+12,2016,10000654,525380,183660,-0.193563,51.537873,1,3,2,1,07-11-2016,2,09:55,2,E09000007,E09000007,3,5,2,30,9,2,6,0,0,4,1,1,1,0,0,1,1,2,E01000548
2.01601E+12,2016,10000655,528350,171050,-0.155341,51.42388,1,3,2,2,06-11-2016,1,13:50,10,E09000032,E09000032,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004520
2.01601E+12,2016,10000656,526260,186430,-0.179888,51.562571,1,3,1,1,06-11-2016,1,09:20,2,E09000007,E09000007,3,502,6,30,1,4,4,519,0,1,4,1,1,0,0,1,3,2,E01000899
2.01601E+12,2016,10000658,536990,176990,-0.02885,51.475238,1,2,2,1,01-11-2016,3,06:05,7,E09000023,E09000023,4,218,6,30,3,4,3,2,0,5,4,1,1,0,0,1,3,2,E01003215
2.01601E+12,2016,10000662,515000,183150,-0.343328,51.535498,1,3,2,1,06-11-2016,1,21:00,27,E09000009,E09000009,3,40,3,50,0,-1,-1,-1,0,0,4,1,1,0,0,1,1,2,E01001266
2.01601E+12,2016,10000663,534300,178810,-0.066869,51.492238,1,3,2,1,07-11-2016,2,08:40,8,E09000028,E09000028,3,2206,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004043
2.01601E+12,2016,10000664,523340,181090,-0.223862,51.515225,1,2,2,1,04-11-2016,6,19:20,11,E09000013,E09000013,3,40,3,40,5,4,3,40,0,9,6,9,2,9,0,1,3,2,E01001874
2.01601E+12,2016,10000665,530550,185150,-0.118507,51.550092,1,3,1,1,07-11-2016,2,12:33,3,E09000019,E09000019,3,5203,6,20,3,2,3,5203,0,5,1,1,1,0,0,1,1,2,E01002762
2.01601E+12,2016,10000667,528870,180870,-0.144289,51.512014,1,3,1,1,03-11-2016,5,16:30,1,E09000033,E09000033,4,406,9,30,6,-1,5,0,0,9,1,9,-1,0,9,1,3,2,E01004761
2.01601E+12,2016,10000669,533760,175340,-0.075955,51.461183,1,3,2,1,07-11-2016,2,11:20,8,E09000028,E09000028,3,2216,3,30,8,4,6,0,0,1,1,1,1,0,0,1,1,2,E01003953
2.01601E+12,2016,10000670,524870,180560,-0.202011,51.510126,1,3,2,1,07-11-2016,2,17:50,12,E09000020,E09000020,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01002883
2.01601E+12,2016,10000671,524680,179070,-0.205273,51.496777,1,3,2,1,07-11-2016,2,17:22,12,E09000020,E09000020,3,315,3,30,0,-1,-1,-1,0,4,4,1,1,0,0,1,1,2,E01002814
2.01601E+12,2016,10000673,529630,179240,-0.133941,51.497192,1,3,1,1,07-11-2016,2,15:48,1,E09000033,E09000033,6,0,2,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004731
